timestamp,machineId,jobId,partNumber,cycleNo,cycleTimeSec,spindleRpmAvg,feedRateAvg,energyKWh,peakPowerKW,idleEnergyKWh,runningEnergyKWh
2026-07-02T14:26:12,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3383,33,5422.0,1232.8,0.3022,30.6,0.0341,0.2681
2026-07-02T14:27:16,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3384,36,5450.6,1233.2,0.2632,27.99,0.0309,0.2323
2026-07-02T14:27:48,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3385,34,5081.5,1300.4,0.274,29.46,0.035,0.239
2026-07-02T14:28:29,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3386,33,5208.1,1318.9,0.2669,33.69,0.0396,0.2273
2026-07-02T14:32:47,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3387,36,5192.6,1185.5,0.2834,26.75,0.0381,0.2453
2026-07-02T14:34:53,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3388,35,5429.4,1362.4,0.3115,28.98,0.0427,0.2688
2026-07-02T14:35:35,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3389,40,5233.4,1313.1,0.3043,29.15,0.0395,0.2648
2026-07-02T14:36:32,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3390,36,4515.1,1605.0,0.2627,27.11,0.0384,0.2243
2026-07-02T14:38:32,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3391,36,4941.3,1174.9,0.2708,31.05,0.0362,0.2346
2026-07-02T14:40:01,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3392,38,4903.3,1208.2,0.307,25.88,0.0278,0.2792
2026-07-02T14:40:43,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3393,39,4751.0,1353.2,0.2717,26.6,0.0356,0.2361
2026-07-02T14:41:57,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3394,36,5407.2,1218.3,0.3175,28.96,0.0395,0.278
2026-07-02T14:42:26,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3395,38,4742.4,1298.0,0.2987,29.28,0.0253,0.2734
2026-07-02T14:43:05,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3396,33,5265.1,1475.4,0.2231,26.55,0.0208,0.2023
2026-07-02T14:44:18,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3397,35,5339.6,1182.6,0.2777,29.59,0.0338,0.2439
2026-07-02T14:44:52,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3398,36,5299.5,1367.6,0.2886,32.13,0.0385,0.2501
2026-07-02T14:46:17,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3399,37,4531.8,1192.6,0.2927,25.73,0.0342,0.2585
2026-07-02T14:46:57,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3400,36,5298.0,1320.4,0.2585,28.91,0.025,0.2335
2026-07-02T14:48:02,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3401,39,5024.0,1426.0,0.2566,24.41,0.0273,0.2293
2026-07-02T14:48:36,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3402,33,5157.6,1490.7,0.2758,29.0,0.0292,0.2466
2026-07-02T14:49:18,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3403,36,5628.6,1238.1,0.2689,30.53,0.0239,0.245
2026-07-02T14:50:23,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3404,39,5377.3,1153.1,0.3063,30.72,0.0446,0.2617
2026-07-02T14:50:57,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3405,40,4764.8,1319.7,0.3133,25.0,0.0326,0.2807
2026-07-02T14:53:14,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3406,39,5385.4,1335.8,0.2996,30.0,0.0297,0.2699
2026-07-02T14:53:49,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3407,34,5162.4,1439.8,0.2274,26.19,0.0173,0.2101
2026-07-02T14:54:11,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3408,33,5540.9,1244.5,0.2543,26.37,0.0306,0.2237
2026-07-02T14:54:45,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3409,33,4953.2,1273.6,0.258,28.39,0.0344,0.2236
2026-07-02T14:55:32,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3410,36,5354.2,1300.6,0.3004,28.96,0.0259,0.2745
2026-07-02T14:56:08,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3411,37,5124.0,1447.5,0.2737,25.17,0.0217,0.252
2026-07-02T14:57:57,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3412,35,5062.1,1142.4,0.2758,29.07,0.0219,0.2539
2026-07-02T14:59:58,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3413,37,5463.2,1415.9,0.3147,31.48,0.0436,0.2711
2026-07-02T15:00:38,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3414,38,5365.7,1258.9,0.3009,33.36,0.039,0.2619
2026-07-02T15:02:11,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3415,33,5422.3,1158.6,0.2609,31.1,0.0251,0.2358
2026-07-02T15:04:02,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3416,35,5386.6,1364.4,0.2617,30.58,0.024,0.2377
2026-07-02T15:05:44,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3417,36,5178.6,1383.4,0.2519,30.17,0.0235,0.2284
2026-07-02T15:06:18,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3418,39,5096.7,1384.9,0.2734,28.89,0.0377,0.2357
2026-07-02T15:06:49,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3419,36,5147.9,1410.7,0.2553,28.56,0.0272,0.2281
2026-07-02T15:07:29,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3420,35,5190.1,1291.0,0.2611,27.1,0.0387,0.2224
2026-07-02T15:11:56,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3421,39,5315.3,1172.0,0.2659,25.14,0.0287,0.2372
2026-07-02T15:12:33,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3422,36,5446.2,1455.5,0.2738,27.99,0.0406,0.2332
2026-07-02T15:13:06,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3423,35,5459.0,1208.9,0.2934,31.09,0.0268,0.2666
2026-07-02T15:15:30,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3424,35,4977.9,1339.8,0.2514,27.11,0.0364,0.215
2026-07-02T15:16:02,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3425,36,5549.3,1336.9,0.3092,30.03,0.0422,0.267
2026-07-02T15:18:48,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3426,38,5315.5,1259.4,0.3205,27.73,0.0333,0.2872
2026-07-02T15:19:21,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3427,36,5306.5,1249.2,0.2867,29.38,0.0368,0.2499
2026-07-02T15:22:23,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3428,38,5286.4,1375.2,0.3139,26.55,0.038,0.2759
2026-07-02T15:23:11,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3429,36,5097.8,1291.7,0.2587,27.28,0.0346,0.2241
2026-07-02T15:24:05,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3430,36,4952.6,1151.6,0.295,31.66,0.0422,0.2528
2026-07-02T15:25:01,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3431,36,4810.3,1377.4,0.264,29.1,0.0357,0.2283
2026-07-02T15:25:38,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3432,37,5004.4,1360.2,0.2409,29.34,0.0236,0.2173
2026-07-02T15:26:13,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3433,39,5076.4,1310.4,0.2619,27.98,0.0286,0.2333
2026-07-02T15:27:06,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3434,38,5812.5,1453.7,0.3674,30.39,0.0471,0.3203
2026-07-02T15:27:52,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3435,34,5992.0,1388.0,0.2891,33.87,0.0251,0.264
2026-07-02T15:28:26,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3436,36,5153.1,1264.0,0.2676,32.06,0.0284,0.2392
2026-07-02T15:30:39,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3437,34,5501.1,1200.1,0.2653,28.27,0.0242,0.2411
2026-07-02T15:33:42,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3438,38,5476.5,1301.5,0.3345,28.87,0.047,0.2875
2026-07-02T15:35:42,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3439,34,5515.8,1229.8,0.2917,27.88,0.0229,0.2688
2026-07-02T15:36:41,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3440,34,5408.6,1355.6,0.2933,29.7,0.0336,0.2597
2026-07-02T15:37:11,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3441,36,4711.6,1388.2,0.249,27.31,0.0229,0.2261
2026-07-02T15:38:26,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3442,37,5147.5,1582.4,0.2686,25.89,0.0303,0.2383
2026-07-02T15:39:28,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3443,39,4975.5,1237.3,0.2708,25.54,0.0385,0.2323
2026-07-02T15:39:54,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3444,40,5112.1,1167.1,0.3065,29.34,0.0274,0.2791
2026-07-02T15:40:41,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3445,38,5122.9,1418.8,0.3075,30.42,0.0307,0.2768
2026-07-02T15:41:15,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3446,38,4688.0,1347.1,0.2858,28.4,0.0318,0.254
2026-07-02T15:42:20,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3447,36,4707.2,1551.9,0.3164,27.34,0.0456,0.2708
2026-07-02T15:42:53,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3448,34,5234.6,1273.4,0.2903,29.34,0.0312,0.2591
2026-07-02T15:45:18,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3449,34,4929.7,1237.7,0.2812,32.3,0.0372,0.244
2026-07-02T15:45:49,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3450,33,5414.7,1318.6,0.2488,25.66,0.0364,0.2124
2026-07-02T15:49:41,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3451,37,5895.2,1299.6,0.3048,29.42,0.0303,0.2745
2026-07-02T15:50:17,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3452,36,5732.5,1376.1,0.3114,27.86,0.041,0.2704
2026-07-02T15:52:33,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3453,36,5248.4,1432.6,0.2941,29.49,0.043,0.2511
2026-07-02T15:53:11,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3454,33,5335.5,1400.1,0.2616,26.77,0.0236,0.238
2026-07-02T15:54:09,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3455,37,5023.6,1227.3,0.2732,27.26,0.0214,0.2518
2026-07-02T15:55:53,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3456,37,4706.0,1246.7,0.2427,23.6,0.0239,0.2188
2026-07-02T15:58:06,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3457,34,4997.1,1312.0,0.245,23.23,0.0251,0.2199
2026-07-02T15:58:45,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3458,40,5723.3,1471.1,0.3168,33.75,0.0277,0.2891
2026-07-02T15:59:40,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3459,38,5002.1,1367.6,0.3131,29.78,0.0461,0.267
2026-07-02T16:00:32,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3460,40,5392.1,1375.7,0.3202,29.64,0.0437,0.2765
2026-07-02T16:01:12,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3461,40,5574.4,1184.1,0.3554,33.24,0.0471,0.3083
2026-07-02T16:01:53,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3462,38,4793.4,1136.0,0.2666,27.75,0.0276,0.239
2026-07-02T16:03:54,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3463,38,5273.0,1080.9,0.2622,24.58,0.0224,0.2398
2026-07-02T16:05:02,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3464,37,5990.9,1441.0,0.3055,31.32,0.0392,0.2663
2026-07-02T16:06:53,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3465,35,4855.9,1221.8,0.2477,26.86,0.0248,0.2229
2026-07-02T16:08:21,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3466,34,5588.5,1318.9,0.2727,31.47,0.034,0.2387
2026-07-02T16:09:15,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3467,38,5080.2,1312.2,0.2652,24.62,0.0334,0.2318
2026-07-02T16:11:05,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3468,37,5323.2,1314.1,0.3155,29.61,0.0291,0.2864
2026-07-02T16:11:44,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3469,35,5617.2,1323.7,0.2579,30.77,0.0333,0.2246
2026-07-02T16:12:18,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3470,36,5137.4,1122.9,0.288,27.73,0.038,0.25
2026-07-02T16:12:54,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3471,36,5255.8,1436.4,0.2847,27.05,0.0257,0.259
2026-07-02T16:13:31,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3472,34,5069.5,1374.7,0.2476,26.71,0.0337,0.2139
2026-07-02T16:14:03,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3473,37,5798.7,1390.4,0.3277,30.02,0.0405,0.2872
2026-07-02T16:14:58,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3474,37,5059.8,1523.4,0.2851,32.96,0.0298,0.2553
2026-07-02T16:16:37,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3475,33,5772.4,1380.0,0.3104,31.86,0.0471,0.2633
2026-07-02T16:17:19,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3476,33,5424.4,1412.5,0.2871,32.89,0.0219,0.2652
2026-07-02T16:18:16,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3477,39,5622.0,1292.6,0.3146,30.91,0.0413,0.2733
2026-07-02T16:21:04,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3478,35,4734.7,1444.6,0.2645,29.07,0.0292,0.2353
2026-07-02T16:22:37,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3479,38,5334.5,1213.6,0.3098,28.26,0.0375,0.2723
2026-07-02T16:23:15,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3480,34,5366.4,1256.9,0.2262,25.35,0.0191,0.2071
2026-07-02T16:24:29,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3481,38,4790.4,1300.8,0.2723,30.51,0.0208,0.2515
2026-07-02T16:25:36,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3482,39,5250.8,1346.7,0.3242,29.04,0.0361,0.2881
2026-07-02T16:26:15,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3483,35,5223.1,1328.4,0.2464,27.72,0.0283,0.2181
2026-07-02T16:26:59,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3484,37,4817.3,1169.3,0.2723,24.68,0.0382,0.2341
2026-07-02T16:28:37,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3485,40,5329.0,1347.2,0.3336,32.94,0.0348,0.2988
2026-07-02T16:30:21,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3486,35,5593.7,1254.2,0.2499,28.62,0.0247,0.2252
2026-07-02T16:31:07,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3487,38,5151.5,1194.3,0.3052,26.29,0.03,0.2752
2026-07-02T16:32:41,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3488,38,5881.3,1225.6,0.3028,27.18,0.0398,0.263
2026-07-02T16:35:11,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3489,36,5161.2,1450.3,0.3028,33.99,0.0338,0.269
2026-07-02T16:35:39,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3490,35,5395.4,1357.3,0.2681,29.63,0.0293,0.2388
2026-07-02T16:37:48,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3491,35,5310.7,1168.4,0.2719,27.83,0.0288,0.2431
2026-07-02T16:38:35,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3492,38,5112.2,1264.4,0.2975,30.36,0.0337,0.2638
2026-07-02T16:39:05,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3493,37,4919.7,1118.3,0.2525,22.95,0.0244,0.2281
2026-07-02T16:39:48,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3494,37,5222.1,1410.6,0.3171,32.07,0.0279,0.2892
2026-07-02T16:40:45,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3495,36,5134.7,1446.3,0.2769,27.97,0.0404,0.2365
2026-07-02T16:41:17,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3496,36,5386.7,1447.0,0.312,32.42,0.0453,0.2667
2026-07-02T16:41:55,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3497,34,5104.1,1314.5,0.2392,27.7,0.0219,0.2173
2026-07-02T16:45:08,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3498,37,5432.3,1236.2,0.286,31.52,0.0231,0.2629
2026-07-02T16:45:55,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3499,36,5223.8,1293.0,0.3137,30.75,0.0301,0.2836
2026-07-02T16:46:16,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3500,35,5237.9,1237.4,0.2669,30.61,0.0359,0.231
2026-07-02T16:47:15,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3501,34,5280.2,1237.7,0.2881,31.78,0.0324,0.2557
2026-07-02T16:48:17,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3502,38,5302.8,1152.9,0.2838,26.01,0.036,0.2478
2026-07-02T16:49:30,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3503,33,5025.6,1222.8,0.2617,27.57,0.0346,0.2271
2026-07-02T16:50:29,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3504,35,5153.6,1477.8,0.28,28.6,0.0212,0.2588
2026-07-02T16:51:08,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3505,34,5291.8,1312.7,0.2767,30.19,0.0401,0.2366
2026-07-02T16:51:40,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3506,39,5103.1,1283.5,0.2657,29.1,0.0202,0.2455
2026-07-02T16:53:21,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3507,34,5238.9,1268.0,0.2478,30.4,0.0256,0.2222
2026-07-02T16:54:48,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3508,39,5586.1,1177.0,0.3652,34.26,0.0544,0.3108
2026-07-02T16:56:28,TURMIK-Q15-01,JOB-Q15-1010,Q15-SLEEVE-PA66,3509,35,5313.0,1286.7,0.3106,32.22,0.0307,0.2799
2026-07-02T17:05:00,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3510,72,4196.9,1102.3,0.4562,22.59,0.0417,0.4145
2026-07-02T17:06:25,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3511,73,3723.9,951.4,0.4556,22.59,0.048,0.4076
2026-07-02T17:07:49,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3512,71,3877.9,913.3,0.408,19.32,0.0584,0.3496
2026-07-02T17:15:34,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3513,71,3935.1,917.0,0.3569,18.35,0.0405,0.3164
2026-07-02T17:16:54,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3514,73,4449.8,1063.7,0.5175,24.5,0.0789,0.4386
2026-07-02T17:19:42,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3515,72,3939.1,898.6,0.3941,20.99,0.0474,0.3467
2026-07-02T17:23:03,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3516,78,4451.9,904.2,0.4359,23.25,0.0551,0.3808
2026-07-02T17:25:06,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3517,77,4178.1,897.3,0.5081,23.8,0.0651,0.443
2026-07-02T17:29:41,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3518,73,4142.3,881.3,0.4773,23.03,0.0533,0.424
2026-07-02T17:35:24,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3519,77,4149.4,1057.2,0.4665,19.73,0.045,0.4215
2026-07-02T17:44:04,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3520,76,4590.6,1076.3,0.5386,27.03,0.0808,0.4578
2026-07-02T17:52:08,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3521,78,3932.1,867.6,0.4881,21.17,0.0739,0.4142
2026-07-02T17:57:38,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3522,72,4465.5,938.2,0.4178,22.25,0.0314,0.3864
2026-07-02T18:02:23,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3523,72,3913.7,948.0,0.4813,24.36,0.0669,0.4144
2026-07-02T18:04:52,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3524,72,4306.6,965.7,0.4994,23.49,0.0624,0.437
2026-07-02T18:10:56,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3525,69,3776.0,1113.8,0.4984,22.1,0.0639,0.4345
2026-07-02T18:15:18,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3526,83,3957.1,905.0,0.5824,22.11,0.0864,0.496
2026-07-02T18:22:36,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3527,71,4254.7,920.0,0.4036,22.97,0.0377,0.3659
2026-07-02T18:25:26,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3528,71,4057.3,1003.1,0.4384,24.59,0.0662,0.3722
2026-07-02T18:26:29,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3529,69,4111.6,952.3,0.4521,24.15,0.035,0.4171
2026-07-02T18:28:14,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3530,69,3998.4,962.5,0.3729,21.63,0.0397,0.3332
2026-07-02T18:37:25,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3531,75,4082.2,951.3,0.4532,20.48,0.0679,0.3853
2026-07-02T18:41:15,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3532,77,4088.8,1006.0,0.4734,22.75,0.0625,0.4109
2026-07-02T18:50:25,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3533,77,4154.0,825.9,0.4903,25.19,0.0677,0.4226
2026-07-02T18:51:32,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3534,69,4099.3,1095.2,0.3751,20.24,0.0404,0.3347
2026-07-02T18:55:34,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3535,73,3960.4,1031.8,0.4933,22.9,0.0609,0.4324
2026-07-02T18:57:55,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3536,78,4525.0,942.5,0.5068,27.72,0.0763,0.4305
2026-07-02T18:59:04,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3537,68,3966.8,1043.4,0.3846,23.33,0.0435,0.3411
2026-07-02T19:00:45,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3538,71,3861.4,976.6,0.4339,23.84,0.0591,0.3748
2026-07-02T19:03:04,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3539,71,4062.0,817.1,0.4319,23.13,0.0414,0.3905
2026-07-02T19:07:29,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3540,73,3915.0,967.0,0.4269,22.81,0.0509,0.376
2026-07-02T19:10:26,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3541,70,3988.5,986.2,0.4548,20.93,0.0484,0.4064
2026-07-02T19:12:12,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3542,69,4500.6,1040.8,0.4797,23.03,0.0517,0.428
2026-07-02T19:15:29,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3543,75,3914.7,1002.1,0.4924,24.58,0.0583,0.4341
2026-07-02T19:20:27,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3544,76,4105.3,809.7,0.4501,22.76,0.0462,0.4039
2026-07-02T19:25:41,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3545,75,3490.4,939.8,0.4034,20.21,0.0584,0.345
2026-07-02T19:31:26,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3546,74,4004.4,942.7,0.4543,24.72,0.0648,0.3895
2026-07-02T19:34:21,TURMIK-Q15-01,JOB-Q15-1008,Q15-COLLAR-C45,3547,74,3946.8,940.5,0.4033,20.5,0.0465,0.3568
