timestamp,machineId,jobId,partNumber,cycleNo,cycleTimeSec,spindleRpmAvg,feedRateAvg,energyKWh,peakPowerKW,idleEnergyKWh,runningEnergyKWh
2026-07-05T18:38:58,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3669,70,8319.2,1823.2,0.8076,41.63,0.0743,0.7333
2026-07-05T18:40:29,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3670,66,7499.1,1180.9,0.6383,35.17,0.0907,0.5476
2026-07-05T18:44:00,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3671,71,7119.1,1718.2,0.8408,37.46,0.1113,0.7295
2026-07-05T18:46:40,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3672,72,8249.0,1596.9,0.8439,42.87,0.0897,0.7542
2026-07-05T18:51:29,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3673,73,7516.4,1765.7,0.7593,38.63,0.0811,0.6782
2026-07-05T18:57:19,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3674,74,8235.5,1572.8,0.8037,42.04,0.1158,0.6879
2026-07-05T19:10:08,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3675,72,7472.5,1733.0,0.7343,37.79,0.0604,0.6739
2026-07-05T19:17:55,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3676,72,7595.7,1658.3,0.7445,41.65,0.0836,0.6609
2026-07-05T19:19:28,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3677,66,8022.5,1713.9,0.6906,37.8,0.0838,0.6068
2026-07-05T19:20:31,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3678,66,6449.5,1952.2,0.5607,34.47,0.0475,0.5132
2026-07-05T19:25:26,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3679,73,7841.2,1773.3,0.7228,42.62,0.075,0.6478
2026-07-05T19:26:41,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3680,68,8285.2,1754.7,0.7782,42.73,0.1106,0.6676
2026-07-05T19:31:43,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3681,71,8404.5,1363.8,0.7715,39.43,0.0807,0.6908
2026-07-05T19:33:06,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3682,67,8206.6,1730.2,0.772,38.48,0.1015,0.6705
2026-07-05T19:34:48,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3683,79,7834.3,1719.1,0.867,37.77,0.103,0.764
2026-07-05T19:35:58,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3684,72,7986.0,1850.6,0.7436,42.23,0.0833,0.6603
2026-07-05T19:38:04,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3685,71,7300.5,1700.9,0.7711,39.83,0.0991,0.672
2026-07-05T19:43:22,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3686,67,7714.0,1666.4,0.7827,37.25,0.1105,0.6722
2026-07-05T19:46:38,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3687,68,7125.3,1608.9,0.6166,33.58,0.0704,0.5462
2026-07-05T19:53:47,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3688,68,8146.2,1492.4,0.6913,39.92,0.0547,0.6366
2026-07-05T19:57:19,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3689,68,8457.3,1648.5,0.8241,48.43,0.1165,0.7076
2026-07-05T20:03:44,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3690,70,8132.5,1654.2,0.7841,43.93,0.0847,0.6994
2026-07-05T20:04:54,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3691,70,7714.6,1571.5,0.7481,39.99,0.0959,0.6522
2026-07-05T20:07:10,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3692,68,7402.6,1492.4,0.76,38.93,0.1157,0.6443
2026-07-05T20:09:18,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3693,79,8380.6,1862.6,0.8577,42.95,0.1303,0.7274
2026-07-05T20:18:47,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3694,71,7544.9,1715.7,0.7675,41.38,0.0959,0.6716
2026-07-05T20:20:05,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3695,67,6905.3,1760.0,0.6585,38.96,0.076,0.5825
2026-07-05T20:30:07,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3696,67,7335.2,1777.8,0.7471,38.82,0.0952,0.6519
2026-07-05T20:33:58,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3697,73,7620.8,1588.3,0.7452,37.16,0.0847,0.6605
2026-07-05T20:38:13,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3698,71,8160.4,1499.5,0.8486,38.37,0.0988,0.7498
2026-07-05T20:45:39,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3699,72,7860.3,1627.5,0.8079,36.66,0.0902,0.7177
2026-07-05T20:50:33,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3700,67,7407.7,1462.5,0.6471,40.89,0.0488,0.5983
2026-07-05T20:54:43,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3701,70,7840.9,1766.4,0.792,44.46,0.0849,0.7071
2026-07-05T20:56:06,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3702,67,8086.2,1391.3,0.7364,40.61,0.0662,0.6702
2026-07-05T21:03:41,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3703,78,7509.5,1580.9,0.722,38.59,0.0736,0.6484
2026-07-05T21:24:09,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3704,67,8088.7,1625.2,0.6798,38.16,0.067,0.6128
2026-07-05T21:32:39,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3705,67,7530.0,1851.7,0.7474,36.68,0.0913,0.6561
2026-07-05T21:35:28,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3706,68,8187.2,1681.5,0.7608,41.55,0.0796,0.6812
2026-07-05T22:10:49,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3707,74,7938.1,1513.5,0.8611,43.99,0.1052,0.7559
2026-07-05T22:16:54,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3708,67,7984.2,1668.2,0.7058,37.59,0.0669,0.6389
2026-07-05T22:22:54,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3709,69,8107.6,1797.6,0.78,38.29,0.1042,0.6758
2026-07-05T22:28:33,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3710,76,8166.2,1948.6,0.8659,39.19,0.0851,0.7808
2026-07-05T22:29:59,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3711,67,7720.5,1624.0,0.768,40.21,0.0774,0.6906
2026-07-05T22:37:22,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3712,72,8541.4,1763.8,0.7185,43.02,0.0542,0.6643
2026-07-05T22:39:33,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3713,75,6769.1,1666.0,0.7351,36.95,0.0594,0.6757
2026-07-05T22:42:45,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3714,69,7331.5,1729.7,0.7567,39.76,0.1065,0.6502
2026-07-05T22:44:59,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3715,74,7607.7,1503.8,0.7903,37.56,0.0999,0.6904
2026-07-05T22:49:52,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3716,71,7513.1,1604.3,0.7913,37.66,0.095,0.6963
2026-07-05T22:55:09,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3717,76,7611.4,1633.7,0.7983,39.04,0.1206,0.6777
2026-07-05T22:58:31,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3718,67,7164.7,1642.1,0.6248,39.71,0.0541,0.5707
2026-07-05T22:59:56,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3719,72,7464.8,1622.1,0.7739,34.71,0.0972,0.6767
2026-07-05T23:04:16,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3720,66,7913.8,1492.4,0.7111,42.41,0.0834,0.6277
2026-07-05T23:05:14,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3721,68,7636.8,1671.1,0.6685,39.34,0.0647,0.6038
2026-07-05T23:11:48,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3722,75,7551.2,1683.2,0.7856,35.91,0.0631,0.7225
2026-07-05T23:28:18,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3723,68,6937.0,1686.1,0.6905,38.15,0.1033,0.5872
2026-07-05T23:32:11,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3724,69,7819.6,1594.3,0.6924,37.72,0.0586,0.6338
2026-07-05T23:38:36,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3725,79,8454.1,1643.9,0.8988,43.07,0.0956,0.8032
2026-07-05T23:41:29,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3726,75,8657.5,1523.9,0.9109,44.4,0.1006,0.8103
2026-07-05T23:48:57,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3727,68,7455.2,1530.8,0.7517,39.99,0.0865,0.6652
2026-07-05T23:50:08,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3728,79,7816.0,1840.1,0.8025,37.47,0.0773,0.7252
2026-07-05T23:52:14,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3729,71,7716.8,1551.3,0.712,41.87,0.0948,0.6172
2026-07-05T23:53:11,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3730,67,8075.0,1550.5,0.7795,39.4,0.0722,0.7073
2026-07-05T23:54:29,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,3731,75,7930.5,1547.0,0.8004,38.1,0.0634,0.737
2026-07-05T23:59:18,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3732,59,7694.5,2379.7,0.6594,38.77,0.0611,0.5983
2026-07-06T00:10:15,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3733,64,9000.0,1893.2,0.7849,46.41,0.0957,0.6892
2026-07-06T00:11:50,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3734,59,8891.9,2050.0,0.7399,47.57,0.101,0.6389
2026-07-06T00:16:01,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3735,66,9000.0,2263.4,0.9595,47.54,0.1312,0.8283
2026-07-06T00:17:23,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3736,60,7963.4,1946.2,0.6583,45.68,0.0821,0.5762
2026-07-06T00:21:56,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3737,63,8545.5,2129.0,0.7345,40.93,0.079,0.6555
2026-07-06T00:24:32,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3738,69,9000.0,2438.5,0.8353,43.67,0.0851,0.7502
2026-07-06T00:27:08,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3739,61,9000.0,2124.1,0.8374,53.41,0.0751,0.7623
2026-07-06T00:28:28,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3740,66,8744.4,2340.5,0.7572,45.68,0.085,0.6722
2026-07-06T00:30:09,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3741,67,9000.0,1793.0,0.8704,46.93,0.1165,0.7539
2026-07-06T00:34:43,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3742,63,8405.8,1896.7,0.7309,46.43,0.0774,0.6535
2026-07-06T00:36:29,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3743,63,8554.8,2185.1,0.8272,43.52,0.1186,0.7086
2026-07-06T00:38:26,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3744,66,8253.1,2057.0,0.7281,38.36,0.0792,0.6489
2026-07-06T00:39:37,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3745,63,8750.1,1933.9,0.8434,45.4,0.1011,0.7423
2026-07-06T00:43:54,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3746,62,8687.2,1998.0,0.8371,43.4,0.1258,0.7113
2026-07-06T00:49:52,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3747,61,9000.0,2179.1,0.8689,47.76,0.1287,0.7402
2026-07-06T00:51:18,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3748,70,8880.7,2290.5,0.7603,41.94,0.0571,0.7032
2026-07-06T00:53:48,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3749,65,9000.0,2133.3,0.7677,46.76,0.0572,0.7105
2026-07-06T00:55:19,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3750,63,9000.0,2054.1,0.777,43.76,0.1124,0.6646
2026-07-06T00:56:10,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3751,60,9000.0,2426.3,0.7607,51.91,0.0726,0.6881
2026-07-06T00:59:13,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3752,62,8278.4,2305.5,0.807,42.59,0.0778,0.7292
2026-07-06T01:02:02,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3753,69,8640.2,2068.9,0.8104,45.48,0.0765,0.7339
2026-07-06T01:09:45,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3754,63,9000.0,2086.5,0.73,43.53,0.096,0.634
2026-07-06T01:11:50,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3755,60,9000.0,2389.8,0.7684,52.94,0.085,0.6834
2026-07-06T01:18:12,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3756,60,9000.0,2071.6,0.7608,49.37,0.1137,0.6471
2026-07-06T01:21:02,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3757,63,9000.0,2018.1,0.7421,51.6,0.0812,0.6609
2026-07-06T01:26:01,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3758,60,9000.0,1807.3,0.7405,50.43,0.0868,0.6537
2026-07-06T01:28:46,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3759,63,9000.0,2134.6,0.8303,47.68,0.1195,0.7108
2026-07-06T01:29:53,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3760,65,9000.0,1790.3,0.8287,45.25,0.089,0.7397
2026-07-06T01:33:21,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3761,65,8764.0,2048.4,0.7913,41.25,0.0587,0.7326
2026-07-06T01:35:22,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3762,60,8818.6,2233.3,0.6911,42.31,0.068,0.6231
2026-07-06T01:40:47,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3763,69,8972.3,1990.6,0.9093,51.31,0.0898,0.8195
2026-07-06T01:50:10,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3764,60,8216.0,2092.0,0.6384,44.55,0.0702,0.5682
2026-07-06T01:51:31,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3765,61,9000.0,2263.8,0.7873,41.8,0.0628,0.7245
2026-07-06T01:55:43,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3766,64,8641.7,2086.1,0.872,45.0,0.1267,0.7453
2026-07-06T02:03:06,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3767,65,9000.0,2012.6,0.8614,47.9,0.1155,0.7459
2026-07-06T02:11:09,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3768,67,8615.8,1970.2,0.8443,41.2,0.0999,0.7444
2026-07-06T02:19:11,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3769,69,9000.0,2285.8,0.9856,51.69,0.1358,0.8498
2026-07-06T02:20:47,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3770,66,9000.0,2261.8,0.8652,51.05,0.0916,0.7736
2026-07-06T02:22:49,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3771,62,8427.8,2341.1,0.8218,40.52,0.1025,0.7193
2026-07-06T02:24:33,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3772,67,9000.0,1954.8,0.7497,41.56,0.0622,0.6875
2026-07-06T02:28:27,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3773,66,9000.0,2009.2,0.8056,48.23,0.1169,0.6887
2026-07-06T02:33:01,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3774,64,9000.0,2195.1,0.8907,53.59,0.0992,0.7915
2026-07-06T02:35:57,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3775,61,9000.0,1820.4,0.8101,49.82,0.1182,0.6919
2026-07-06T02:37:06,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3776,60,8678.6,1952.0,0.7975,47.91,0.0958,0.7017
2026-07-06T02:38:24,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3777,67,8970.8,2062.0,0.8351,50.62,0.0905,0.7446
2026-07-06T02:40:29,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3778,63,8291.0,2385.4,0.6951,46.78,0.1006,0.5945
2026-07-06T02:42:18,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3779,65,8818.9,2026.4,0.7255,48.68,0.0667,0.6588
2026-07-06T02:44:56,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3780,65,9000.0,2157.1,0.7551,50.12,0.0721,0.683
2026-07-06T02:47:39,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3781,60,8999.6,2051.5,0.8147,52.76,0.1086,0.7061
2026-07-06T02:52:11,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3782,67,9000.0,2198.1,0.801,40.82,0.1136,0.6874
2026-07-06T02:54:35,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3783,69,8895.4,2148.1,0.8365,48.88,0.0879,0.7486
2026-07-06T02:59:51,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3784,64,8677.5,1880.0,0.8527,44.71,0.1205,0.7322
2026-07-06T03:02:52,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3785,65,8791.7,2072.4,0.8181,52.03,0.1009,0.7172
2026-07-06T03:06:29,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3786,63,8633.5,2408.6,0.7655,48.19,0.058,0.7075
2026-07-06T03:08:02,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3787,67,9000.0,2156.7,0.7925,44.56,0.1099,0.6826
2026-07-06T03:15:33,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3788,62,9000.0,1792.5,0.6922,48.74,0.0753,0.6169
2026-07-06T03:26:15,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3789,62,9000.0,1827.8,0.8208,47.45,0.0909,0.7299
2026-07-06T03:29:21,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3790,62,8073.1,2432.0,0.7418,41.01,0.1063,0.6355
2026-07-06T03:30:24,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3791,67,8532.6,1886.0,0.814,44.03,0.1077,0.7063
2026-07-06T03:31:48,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3792,65,8699.0,2018.0,0.6842,44.15,0.0739,0.6103
2026-07-06T03:36:58,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3793,59,9000.0,1783.9,0.7125,47.92,0.0539,0.6586
2026-07-06T03:47:42,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3794,64,8406.4,1859.6,0.8085,48.49,0.0701,0.7384
2026-07-06T03:54:13,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3795,64,8301.5,2125.7,0.732,47.92,0.1016,0.6304
2026-07-06T03:55:42,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3796,64,8640.1,2519.9,0.7306,44.94,0.0557,0.6749
2026-07-06T04:02:16,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3797,59,9000.0,1828.1,0.754,42.14,0.1144,0.6396
2026-07-06T04:03:57,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3798,68,9000.0,2174.4,0.8556,45.11,0.1135,0.7421
2026-07-06T04:07:57,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3799,68,9000.0,1971.6,0.8921,46.28,0.1344,0.7577
2026-07-06T04:16:14,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3800,71,9000.0,1967.8,0.994,45.39,0.1396,0.8544
2026-07-06T04:17:42,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3801,63,8738.6,1912.9,0.7868,46.13,0.1121,0.6747
2026-07-06T04:21:36,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3802,60,8189.1,2274.8,0.6553,48.77,0.0764,0.5789
2026-07-06T04:22:53,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3803,59,8888.0,1821.8,0.6123,42.93,0.0496,0.5627
2026-07-06T04:23:54,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3804,65,8722.8,2061.5,0.7555,48.41,0.1037,0.6518
2026-07-06T04:25:17,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3805,71,7652.6,1986.3,0.6774,38.9,0.0842,0.5932
2026-07-06T04:36:22,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3806,61,8752.7,1836.4,0.6726,43.64,0.0506,0.622
2026-07-06T04:38:08,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3807,63,8971.1,2479.2,0.7534,45.6,0.1065,0.6469
2026-07-06T04:42:06,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3808,70,8854.2,2123.1,0.9202,50.91,0.1026,0.8176
2026-07-06T04:53:06,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3809,64,7704.1,2168.7,0.6096,43.62,0.0479,0.5617
2026-07-06T04:58:29,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3810,61,8096.6,2090.3,0.7114,38.21,0.0844,0.627
2026-07-06T05:01:32,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3811,64,9000.0,2259.4,0.8379,44.06,0.1194,0.7185
2026-07-06T05:03:42,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3812,60,8536.5,2428.7,0.6849,42.43,0.0571,0.6278
2026-07-06T05:09:15,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3813,70,8582.6,2145.1,0.904,46.81,0.1122,0.7918
2026-07-06T05:10:19,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3814,61,9000.0,2275.0,0.7914,49.24,0.1017,0.6897
2026-07-06T05:14:44,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3815,68,8369.3,2250.3,0.7639,40.46,0.0832,0.6807
2026-07-06T05:16:35,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3816,64,8509.5,2042.5,0.7411,44.18,0.068,0.6731
2026-07-06T05:17:43,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3817,60,8903.7,1912.6,0.648,44.53,0.0693,0.5787
2026-07-06T05:22:47,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3818,59,9000.0,2116.4,0.7904,42.94,0.1148,0.6756
2026-07-06T05:26:19,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3819,61,9000.0,2145.0,0.7387,49.9,0.0921,0.6466
2026-07-06T05:27:12,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3820,66,8446.2,2146.2,0.7525,46.72,0.0664,0.6861
2026-07-06T05:28:56,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3821,64,9000.0,2186.2,0.7938,47.89,0.0891,0.7047
2026-07-06T05:32:05,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3822,69,8887.7,2186.0,0.9277,52.42,0.0756,0.8521
2026-07-06T05:41:24,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3823,62,8730.7,2162.3,0.7234,42.09,0.0585,0.6649
2026-07-06T05:42:27,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3824,62,8620.1,1828.5,0.7356,42.73,0.0889,0.6467
2026-07-06T05:50:16,HURCO-M10-01,JOB-M10-1002,M10-PLATE-AL7075,3825,69,9000.0,2057.9,0.7639,41.64,0.0971,0.6668
2026-07-06T06:14:05,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3826,89,5729.4,1014.9,0.7434,32.8,0.0787,0.6647
2026-07-06T06:22:41,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3827,88,5356.0,975.2,0.7075,30.46,0.0939,0.6136
2026-07-06T06:24:35,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3828,82,5936.0,1035.3,0.6307,30.53,0.0615,0.5692
2026-07-06T06:33:19,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3829,84,5422.3,822.1,0.6577,28.11,0.073,0.5847
2026-07-06T06:35:19,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3830,85,5066.9,902.8,0.6941,27.26,0.1058,0.5883
2026-07-06T06:41:23,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3831,88,5708.7,936.0,0.716,33.15,0.1042,0.6118
2026-07-06T06:44:23,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3832,78,5555.7,1036.0,0.6344,30.23,0.0948,0.5396
2026-07-06T06:49:39,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3833,92,4714.4,1043.7,0.6297,26.32,0.0681,0.5616
2026-07-06T07:12:14,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3834,84,5515.1,973.3,0.659,27.73,0.0859,0.5731
2026-07-06T07:21:57,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3835,83,4936.2,1037.9,0.6694,28.53,0.0815,0.5879
2026-07-06T07:28:45,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3836,90,5431.5,1014.1,0.6865,29.78,0.0874,0.5991
2026-07-06T07:32:11,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3837,92,5344.0,908.9,0.8048,31.71,0.1128,0.692
2026-07-06T07:40:59,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3838,79,5124.8,876.7,0.4932,25.64,0.0409,0.4523
2026-07-06T07:53:29,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3839,81,5715.5,903.5,0.6771,25.16,0.102,0.5751
2026-07-06T08:00:25,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3840,80,4954.6,988.5,0.612,27.45,0.0798,0.5322
2026-07-06T08:02:50,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3841,85,5002.1,979.9,0.6206,27.6,0.0583,0.5623
2026-07-06T08:11:59,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,3842,81,4988.8,870.8,0.5993,29.43,0.0571,0.5422
